id,ideo3,item,value,score,np,sup,loop
36,Liberal,13_loop3,Strongly favor,2,1,1,3
36,Liberal,14_loop3,Strongly favor,2,1,1,3
36,Liberal,15_loop3,Strongly favor,2,1,1,3
36,Liberal,16_loop3,Strongly favor,2,1,1,3
36,Liberal,17_loop3,Don't know enough to say,0,0,NA,3
36,Liberal,18_loop3,Strongly favor,2,1,1,3
36,Liberal,19_loop3,Strongly favor,2,1,1,3
36,Liberal,20_loop3,Don't know enough to say,0,0,NA,3
36,Liberal,21_loop3,Strongly favor,2,1,1,3
36,Liberal,22_loop3,Strongly favor,2,1,1,3
36,Liberal,23_loop3,Don't know enough to say,0,0,NA,3
36,Liberal,24_loop3,Somewhat favor,1,1,1,3
36,Liberal,25_loop3,Strongly favor,2,1,1,3
36,Liberal,26_loop3,Strongly favor,2,1,1,3
36,Liberal,27_loop3,Strongly favor,2,1,1,3
36,Liberal,28_loop3,Strongly favor,2,1,1,3
36,Liberal,29_loop3,Strongly favor,2,1,1,3
36,Liberal,30_loop3,Strongly oppose,-2,-1,0,3
36,Liberal,31_loop3,Strongly favor,2,1,1,3
36,Liberal,32_loop3,Strongly favor,2,1,1,3
36,Liberal,33_loop3,Don't know enough to say,0,0,NA,3
37,Moderate,1_loop1,Strongly favor,2,1,1,1
37,Moderate,2_loop1,Somewhat oppose,-1,-1,0,1
37,Moderate,3_loop1,Somewhat favor,1,1,1,1
37,Moderate,4_loop1,Somewhat favor,1,1,1,1
37,Moderate,5_loop1,Don't know enough to say,0,0,NA,1
37,Moderate,6_loop1,Strongly favor,2,1,1,1
37,Moderate,7_loop1,Strongly favor,2,1,1,1
37,Moderate,8_loop1,Don't know enough to say,0,0,NA,1
37,Moderate,10_loop1,Don't know enough to say,0,0,NA,1
37,Moderate,11_loop1,Somewhat favor,1,1,1,1
37,Moderate,12_loop1,Strongly favor,2,1,1,1
37,Moderate,13_loop1,Don't know enough to say,0,0,NA,1
37,Moderate,14_loop1,Strongly favor,2,1,1,1
37,Moderate,15_loop1,Somewhat favor,1,1,1,1
37,Moderate,16_loop1,Don't know enough to say,0,0,NA,1
37,Moderate,17_loop1,Don't know enough to say,0,0,NA,1
37,Moderate,18_loop1,Don't know enough to say,0,0,NA,1
37,Moderate,19_loop1,Don't know enough to say,0,0,NA,1
37,Moderate,20_loop1,Somewhat favor,1,1,1,1
37,Moderate,21_loop1,Somewhat favor,1,1,1,1
37,Moderate,22_loop1,Don't know enough to say,0,0,NA,1
37,Moderate,23_loop1,Don't know enough to say,0,0,NA,1
37,Moderate,24_loop1,Strongly favor,2,1,1,1
37,Moderate,25_loop1,Somewhat favor,1,1,1,1
37,Moderate,26_loop1,Somewhat favor,1,1,1,1
37,Moderate,27_loop1,Strongly favor,2,1,1,1
37,Moderate,28_loop1,Strongly favor,2,1,1,1
37,Moderate,29_loop1,Somewhat favor,1,1,1,1
37,Moderate,30_loop1,Somewhat favor,1,1,1,1
37,Moderate,31_loop1,Strongly favor,2,1,1,1
37,Moderate,32_loop1,Strongly favor,2,1,1,1
37,Moderate,33_loop1,Don't know enough to say,0,0,NA,1
37,Moderate,34_loop1,Strongly favor,2,1,1,1
38,Moderate,1_loop2,Strongly favor,2,1,1,2
38,Moderate,2_loop2,Somewhat favor,1,1,1,2
38,Moderate,3_loop2,Strongly favor,2,1,1,2
38,Moderate,4_loop2,Strongly favor,2,1,1,2
38,Moderate,5_loop2,Strongly favor,2,1,1,2
38,Moderate,6_loop2,Somewhat favor,1,1,1,2
38,Moderate,7_loop2,Somewhat favor,1,1,1,2
38,Moderate,8_loop2,Somewhat oppose,-1,-1,0,2
38,Moderate,9_loop2,Strongly favor,2,1,1,2
38,Moderate,10_loop2,Strongly favor,2,1,1,2
38,Moderate,11_loop2,Strongly favor,2,1,1,2
38,Moderate,12_loop2,Strongly favor,2,1,1,2
38,Moderate,13_loop2,Strongly favor,2,1,1,2
38,Moderate,14_loop2,Strongly favor,2,1,1,2
38,Moderate,15_loop2,Strongly favor,2,1,1,2
38,Moderate,16_loop2,Somewhat favor,1,1,1,2
38,Moderate,17_loop2,Somewhat favor,1,1,1,2
38,Moderate,18_loop2,Somewhat favor,1,1,1,2
38,Moderate,19_loop2,Somewhat oppose,-1,-1,0,2
38,Moderate,20_loop2,Strongly favor,2,1,1,2
38,Moderate,21_loop2,Somewhat favor,1,1,1,2
38,Moderate,22_loop2,Strongly favor,2,1,1,2
38,Moderate,23_loop2,Don't know enough to say,0,0,NA,2
38,Moderate,24_loop2,Don't know enough to say,0,0,NA,2
38,Moderate,25_loop2,Somewhat favor,1,1,1,2
38,Moderate,26_loop2,Strongly favor,2,1,1,2
38,Moderate,27_loop2,Strongly favor,2,1,1,2
38,Moderate,28_loop2,Strongly favor,2,1,1,2
38,Moderate,29_loop2,Strongly favor,2,1,1,2
38,Moderate,30_loop2,Strongly favor,2,1,1,2
38,Moderate,31_loop2,Somewhat oppose,-1,-1,0,2
38,Moderate,32_loop2,Strongly favor,2,1,1,2
38,Moderate,33_loop2,Somewhat favor,1,1,1,2
39,Liberal,1_loop2,Somewhat favor,1,1,1,2
39,Liberal,2_loop2,Somewhat oppose,-1,-1,0,2
39,Liberal,3_loop2,Somewhat oppose,-1,-1,0,2
39,Liberal,4_loop2,Strongly favor,2,1,1,2
39,Liberal,5_loop2,Strongly favor,2,1,1,2
39,Liberal,6_loop2,Strongly favor,2,1,1,2
39,Liberal,7_loop2,Strongly favor,2,1,1,2
39,Liberal,8_loop2,Strongly oppose,-2,-1,0,2
39,Liberal,9_loop2,Somewhat favor,1,1,1,2
39,Liberal,10_loop2,Somewhat favor,1,1,1,2
39,Liberal,11_loop2,Somewhat favor,1,1,1,2
39,Liberal,12_loop2,Strongly favor,2,1,1,2
39,Liberal,13_loop2,Strongly oppose,-2,-1,0,2
39,Liberal,14_loop2,Strongly favor,2,1,1,2
39,Liberal,15_loop2,Somewhat oppose,-1,-1,0,2
39,Liberal,16_loop2,Somewhat oppose,-1,-1,0,2
39,Liberal,17_loop2,Somewhat oppose,-1,-1,0,2
39,Liberal,18_loop2,Strongly oppose,-2,-1,0,2
39,Liberal,19_loop2,Somewhat favor,1,1,1,2
39,Liberal,20_loop2,Strongly favor,2,1,1,2
39,Liberal,21_loop2,Somewhat oppose,-1,-1,0,2
39,Liberal,22_loop2,Strongly favor,2,1,1,2
39,Liberal,23_loop2,Strongly oppose,-2,-1,0,2
39,Liberal,24_loop2,Somewhat oppose,-1,-1,0,2
39,Liberal,25_loop2,Somewhat favor,1,1,1,2
39,Liberal,26_loop2,Somewhat favor,1,1,1,2
39,Liberal,27_loop2,Strongly favor,2,1,1,2
39,Liberal,28_loop2,Strongly favor,2,1,1,2
39,Liberal,29_loop2,Strongly favor,2,1,1,2
39,Liberal,30_loop2,Somewhat favor,1,1,1,2
39,Liberal,31_loop2,Somewhat oppose,-1,-1,0,2
39,Liberal,32_loop2,Strongly favor,2,1,1,2
39,Liberal,33_loop2,Strongly favor,2,1,1,2
40,Liberal,1_loop3,Somewhat favor,1,1,1,3
40,Liberal,2_loop3,Somewhat favor,1,1,1,3
40,Liberal,3_loop3,Strongly favor,2,1,1,3
40,Liberal,4_loop3,Don't know enough to say,0,0,NA,3
40,Liberal,5_loop3,Strongly favor,2,1,1,3
40,Liberal,6_loop3,Somewhat favor,1,1,1,3
40,Liberal,7_loop3,Somewhat oppose,-1,-1,0,3
40,Liberal,8_loop3,Strongly favor,2,1,1,3
40,Liberal,9_loop3,Strongly favor,2,1,1,3
40,Liberal,10_loop3,Don't know enough to say,0,0,NA,3
40,Liberal,11_loop3,Strongly favor,2,1,1,3
40,Liberal,12_loop3,Strongly favor,2,1,1,3
40,Liberal,13_loop3,Strongly favor,2,1,1,3
40,Liberal,14_loop3,Don't know enough to say,0,0,NA,3
40,Liberal,15_loop3,Somewhat oppose,-1,-1,0,3
40,Liberal,16_loop3,Somewhat favor,1,1,1,3
40,Liberal,17_loop3,Somewhat oppose,-1,-1,0,3
40,Liberal,18_loop3,Somewhat oppose,-1,-1,0,3
40,Liberal,19_loop3,Somewhat oppose,-1,-1,0,3
40,Liberal,20_loop3,Somewhat oppose,-1,-1,0,3
40,Liberal,21_loop3,Somewhat oppose,-1,-1,0,3
40,Liberal,22_loop3,Strongly favor,2,1,1,3
40,Liberal,23_loop3,Somewhat oppose,-1,-1,0,3
40,Liberal,24_loop3,Somewhat favor,1,1,1,3
40,Liberal,25_loop3,Strongly favor,2,1,1,3
40,Liberal,26_loop3,Strongly favor,2,1,1,3
40,Liberal,27_loop3,Strongly favor,2,1,1,3
40,Liberal,28_loop3,Strongly favor,2,1,1,3
40,Liberal,29_loop3,Somewhat oppose,-1,-1,0,3
40,Liberal,30_loop3,Somewhat oppose,-1,-1,0,3
40,Liberal,31_loop3,Strongly favor,2,1,1,3
40,Liberal,32_loop3,Strongly favor,2,1,1,3
40,Liberal,33_loop3,Strongly oppose,-2,-1,0,3
41,Moderate,1_loop2,Strongly favor,2,1,1,2
41,Moderate,2_loop2,Somewhat favor,1,1,1,2
41,Moderate,3_loop2,Somewhat favor,1,1,1,2
41,Moderate,4_loop2,Strongly favor,2,1,1,2
41,Moderate,5_loop2,Somewhat favor,1,1,1,2
41,Moderate,6_loop2,Strongly favor,2,1,1,2
41,Moderate,7_loop2,Somewhat oppose,-1,-1,0,2
41,Moderate,8_loop2,Somewhat oppose,-1,-1,0,2
41,Moderate,9_loop2,Somewhat favor,1,1,1,2
41,Moderate,10_loop2,Somewhat favor,1,1,1,2
41,Moderate,11_loop2,Strongly favor,2,1,1,2
41,Moderate,12_loop2,Somewhat favor,1,1,1,2
41,Moderate,13_loop2,Somewhat oppose,-1,-1,0,2
41,Moderate,14_loop2,Somewhat favor,1,1,1,2
41,Moderate,15_loop2,Somewhat favor,1,1,1,2
41,Moderate,16_loop2,Somewhat favor,1,1,1,2
41,Moderate,17_loop2,Somewhat oppose,-1,-1,0,2
41,Moderate,18_loop2,Somewhat oppose,-1,-1,0,2
41,Moderate,19_loop2,Somewhat oppose,-1,-1,0,2
41,Moderate,20_loop2,Strongly favor,2,1,1,2
41,Moderate,21_loop2,Somewhat oppose,-1,-1,0,2
41,Moderate,22_loop2,Strongly favor,2,1,1,2
41,Moderate,23_loop2,Strongly oppose,-2,-1,0,2
41,Moderate,24_loop2,Strongly favor,2,1,1,2
41,Moderate,25_loop2,Somewhat oppose,-1,-1,0,2
41,Moderate,26_loop2,Strongly favor,2,1,1,2
41,Moderate,27_loop2,Strongly favor,2,1,1,2
41,Moderate,28_loop2,Somewhat oppose,-1,-1,0,2
41,Moderate,29_loop2,Strongly favor,2,1,1,2
41,Moderate,30_loop2,Strongly favor,2,1,1,2
41,Moderate,31_loop2,Somewhat oppose,-1,-1,0,2
41,Moderate,32_loop2,Somewhat favor,1,1,1,2
41,Moderate,33_loop2,Somewhat favor,1,1,1,2
42,Liberal,1_loop3,Somewhat favor,1,1,1,3
42,Liberal,2_loop3,Somewhat favor,1,1,1,3
42,Liberal,3_loop3,Somewhat favor,1,1,1,3
42,Liberal,4_loop3,Somewhat favor,1,1,1,3
42,Liberal,5_loop3,Somewhat favor,1,1,1,3
42,Liberal,6_loop3,Don't know enough to say,0,0,NA,3
42,Liberal,7_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,8_loop3,Somewhat favor,1,1,1,3
42,Liberal,9_loop3,Somewhat favor,1,1,1,3
42,Liberal,10_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,11_loop3,Somewhat favor,1,1,1,3
42,Liberal,12_loop3,Somewhat favor,1,1,1,3
42,Liberal,13_loop3,Somewhat favor,1,1,1,3
42,Liberal,14_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,15_loop3,Somewhat favor,1,1,1,3
42,Liberal,16_loop3,Strongly favor,2,1,1,3
42,Liberal,17_loop3,Somewhat favor,1,1,1,3
42,Liberal,18_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,19_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,20_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,21_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,22_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,23_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,24_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,25_loop3,Somewhat favor,1,1,1,3
42,Liberal,26_loop3,Somewhat favor,1,1,1,3
42,Liberal,27_loop3,Somewhat favor,1,1,1,3
42,Liberal,28_loop3,Somewhat favor,1,1,1,3
42,Liberal,29_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,30_loop3,Strongly oppose,-2,-1,0,3
42,Liberal,31_loop3,Somewhat favor,1,1,1,3
42,Liberal,32_loop3,Somewhat favor,1,1,1,3
42,Liberal,33_loop3,Strongly oppose,-2,-1,0,3
43,Conservative,1_loop2,Strongly favor,2,1,1,2
43,Conservative,2_loop2,Strongly favor,2,1,1,2
43,Conservative,3_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,4_loop2,Strongly favor,2,1,1,2
43,Conservative,5_loop2,Strongly favor,2,1,1,2
43,Conservative,6_loop2,Strongly favor,2,1,1,2
43,Conservative,7_loop2,Strongly favor,2,1,1,2
43,Conservative,8_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,9_loop2,Strongly favor,2,1,1,2
43,Conservative,10_loop2,Strongly favor,2,1,1,2
43,Conservative,11_loop2,Strongly favor,2,1,1,2
43,Conservative,12_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,13_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,14_loop2,Strongly favor,2,1,1,2
43,Conservative,15_loop2,Strongly favor,2,1,1,2
43,Conservative,16_loop2,Strongly favor,2,1,1,2
43,Conservative,17_loop2,Strongly favor,2,1,1,2
43,Conservative,18_loop2,Strongly favor,2,1,1,2
43,Conservative,19_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,20_loop2,Somewhat oppose,-1,-1,0,2
43,Conservative,21_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,22_loop2,Strongly favor,2,1,1,2
43,Conservative,23_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,24_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,25_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,26_loop2,Strongly favor,2,1,1,2
43,Conservative,27_loop2,Strongly favor,2,1,1,2
43,Conservative,28_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,29_loop2,Strongly favor,2,1,1,2
43,Conservative,30_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,31_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,32_loop2,Strongly oppose,-2,-1,0,2
43,Conservative,33_loop2,Strongly favor,2,1,1,2
44,Conservative,1_loop2,Strongly favor,2,1,1,2
44,Conservative,2_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,3_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,4_loop2,Somewhat oppose,-1,-1,0,2
44,Conservative,5_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,6_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,7_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,8_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,9_loop2,Somewhat favor,1,1,1,2
44,Conservative,10_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,11_loop2,Somewhat favor,1,1,1,2
44,Conservative,12_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,13_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,14_loop2,Strongly favor,2,1,1,2
44,Conservative,15_loop2,Strongly favor,2,1,1,2
44,Conservative,16_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,17_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,18_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,19_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,20_loop2,Strongly favor,2,1,1,2
44,Conservative,21_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,22_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,23_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,24_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,25_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,26_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,27_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,28_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,29_loop2,Strongly favor,2,1,1,2
44,Conservative,30_loop2,Strongly favor,2,1,1,2
44,Conservative,31_loop2,Strongly oppose,-2,-1,0,2
44,Conservative,32_loop2,Somewhat favor,1,1,1,2
44,Conservative,33_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,1_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,2_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,3_loop2,Strongly favor,2,1,1,2
45,Conservative,4_loop2,Somewhat favor,1,1,1,2
45,Conservative,5_loop2,Somewhat oppose,-1,-1,0,2
45,Conservative,6_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,7_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,8_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,9_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,10_loop2,Somewhat favor,1,1,1,2
45,Conservative,11_loop2,Somewhat oppose,-1,-1,0,2
45,Conservative,12_loop2,Somewhat favor,1,1,1,2
45,Conservative,13_loop2,Strongly favor,2,1,1,2
45,Conservative,14_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,15_loop2,Somewhat favor,1,1,1,2
45,Conservative,16_loop2,Somewhat favor,1,1,1,2
45,Conservative,17_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,18_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,19_loop2,Somewhat favor,1,1,1,2
45,Conservative,20_loop2,Somewhat oppose,-1,-1,0,2
45,Conservative,21_loop2,Somewhat oppose,-1,-1,0,2
45,Conservative,22_loop2,Somewhat favor,1,1,1,2
45,Conservative,23_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,24_loop2,Don't know enough to say,0,0,NA,2
45,Conservative,25_loop2,Strongly favor,2,1,1,2
45,Conservative,26_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,27_loop2,Strongly favor,2,1,1,2
45,Conservative,28_loop2,Somewhat oppose,-1,-1,0,2
45,Conservative,29_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,30_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,31_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,32_loop2,Strongly oppose,-2,-1,0,2
45,Conservative,33_loop2,Strongly oppose,-2,-1,0,2
46,Liberal,1_loop2,Somewhat favor,1,1,1,2
46,Liberal,2_loop2,Somewhat oppose,-1,-1,0,2
46,Liberal,3_loop2,Somewhat oppose,-1,-1,0,2
46,Liberal,4_loop2,Strongly oppose,-2,-1,0,2
46,Liberal,5_loop2,Strongly oppose,-2,-1,0,2
46,Liberal,6_loop2,Strongly oppose,-2,-1,0,2
46,Liberal,7_loop2,Somewhat favor,1,1,1,2
46,Liberal,8_loop2,Somewhat oppose,-1,-1,0,2
46,Liberal,9_loop2,Somewhat favor,1,1,1,2
46,Liberal,10_loop2,Strongly oppose,-2,-1,0,2
46,Liberal,11_loop2,Somewhat favor,1,1,1,2
46,Liberal,12_loop2,Strongly favor,2,1,1,2
46,Liberal,13_loop2,Strongly favor,2,1,1,2
46,Liberal,14_loop2,Somewhat oppose,-1,-1,0,2
46,Liberal,15_loop2,Strongly oppose,-2,-1,0,2
46,Liberal,16_loop2,Somewhat favor,1,1,1,2
46,Liberal,17_loop2,Somewhat favor,1,1,1,2
46,Liberal,18_loop2,Strongly oppose,-2,-1,0,2
46,Liberal,19_loop2,Strongly favor,2,1,1,2
46,Liberal,20_loop2,Somewhat oppose,-1,-1,0,2
46,Liberal,21_loop2,Somewhat oppose,-1,-1,0,2
46,Liberal,22_loop2,Somewhat favor,1,1,1,2
46,Liberal,23_loop2,Somewhat favor,1,1,1,2
46,Liberal,24_loop2,Strongly oppose,-2,-1,0,2
46,Liberal,25_loop2,Somewhat favor,1,1,1,2
46,Liberal,26_loop2,Strongly favor,2,1,1,2
46,Liberal,27_loop2,Strongly oppose,-2,-1,0,2
46,Liberal,28_loop2,Somewhat oppose,-1,-1,0,2
46,Liberal,29_loop2,Strongly favor,2,1,1,2
46,Liberal,30_loop2,Somewhat oppose,-1,-1,0,2
46,Liberal,31_loop2,Somewhat favor,1,1,1,2
46,Liberal,32_loop2,Strongly oppose,-2,-1,0,2
46,Liberal,33_loop2,Somewhat oppose,-1,-1,0,2
47,Conservative,1_loop2,Somewhat oppose,-1,-1,0,2
47,Conservative,2_loop2,Somewhat favor,1,1,1,2
47,Conservative,3_loop2,Strongly favor,2,1,1,2
47,Conservative,4_loop2,Strongly favor,2,1,1,2
47,Conservative,5_loop2,Somewhat favor,1,1,1,2
47,Conservative,6_loop2,Somewhat oppose,-1,-1,0,2
47,Conservative,7_loop2,Somewhat oppose,-1,-1,0,2
47,Conservative,8_loop2,Strongly oppose,-2,-1,0,2
47,Conservative,9_loop2,Somewhat favor,1,1,1,2
47,Conservative,10_loop2,Strongly favor,2,1,1,2
47,Conservative,11_loop2,Somewhat oppose,-1,-1,0,2
47,Conservative,12_loop2,Somewhat favor,1,1,1,2
47,Conservative,13_loop2,Somewhat favor,1,1,1,2
47,Conservative,14_loop2,Somewhat favor,1,1,1,2
47,Conservative,15_loop2,Strongly favor,2,1,1,2
47,Conservative,16_loop2,Strongly favor,2,1,1,2
47,Conservative,17_loop2,Strongly oppose,-2,-1,0,2
47,Conservative,18_loop2,Somewhat oppose,-1,-1,0,2
47,Conservative,19_loop2,Somewhat favor,1,1,1,2
47,Conservative,20_loop2,Strongly favor,2,1,1,2
47,Conservative,21_loop2,Somewhat favor,1,1,1,2
47,Conservative,22_loop2,Somewhat oppose,-1,-1,0,2
47,Conservative,23_loop2,Strongly favor,2,1,1,2
47,Conservative,24_loop2,Strongly oppose,-2,-1,0,2
47,Conservative,25_loop2,Somewhat oppose,-1,-1,0,2
47,Conservative,26_loop2,Somewhat favor,1,1,1,2
47,Conservative,27_loop2,Strongly favor,2,1,1,2
47,Conservative,28_loop2,Somewhat favor,1,1,1,2
47,Conservative,29_loop2,Somewhat favor,1,1,1,2
47,Conservative,30_loop2,Somewhat oppose,-1,-1,0,2
47,Conservative,31_loop2,Somewhat favor,1,1,1,2
47,Conservative,32_loop2,Somewhat oppose,-1,-1,0,2
47,Conservative,33_loop2,Somewhat oppose,-1,-1,0,2
48,Conservative,1_loop3,Strongly favor,2,1,1,3
48,Conservative,2_loop3,Somewhat oppose,-1,-1,0,3
48,Conservative,3_loop3,Somewhat favor,1,1,1,3
48,Conservative,4_loop3,Somewhat oppose,-1,-1,0,3
48,Conservative,5_loop3,Somewhat oppose,-1,-1,0,3
48,Conservative,6_loop3,Somewhat oppose,-1,-1,0,3
48,Conservative,7_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,8_loop3,Somewhat oppose,-1,-1,0,3
48,Conservative,9_loop3,Somewhat favor,1,1,1,3
48,Conservative,10_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,11_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,12_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,13_loop3,Somewhat oppose,-1,-1,0,3
48,Conservative,14_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,15_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,16_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,17_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,18_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,19_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,20_loop3,Somewhat favor,1,1,1,3
48,Conservative,21_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,22_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,23_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,24_loop3,Somewhat oppose,-1,-1,0,3
48,Conservative,25_loop3,Somewhat favor,1,1,1,3
48,Conservative,26_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,27_loop3,Somewhat favor,1,1,1,3
48,Conservative,28_loop3,Somewhat favor,1,1,1,3
48,Conservative,29_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,30_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,31_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,32_loop3,Strongly oppose,-2,-1,0,3
48,Conservative,33_loop3,Strongly oppose,-2,-1,0,3
49,Liberal,1_loop2,Somewhat favor,1,1,1,2
49,Liberal,2_loop2,Somewhat oppose,-1,-1,0,2
49,Liberal,3_loop2,Don't know enough to say,0,0,NA,2
49,Liberal,4_loop2,Somewhat favor,1,1,1,2
49,Liberal,5_loop2,Don't know enough to say,0,0,NA,2
49,Liberal,6_loop2,Somewhat oppose,-1,-1,0,2
49,Liberal,7_loop2,Somewhat favor,1,1,1,2
49,Liberal,8_loop2,Somewhat oppose,-1,-1,0,2
49,Liberal,9_loop2,Somewhat favor,1,1,1,2
49,Liberal,10_loop2,Somewhat favor,1,1,1,2
49,Liberal,11_loop2,Don't know enough to say,0,0,NA,2
49,Liberal,12_loop2,Somewhat favor,1,1,1,2
49,Liberal,13_loop2,Somewhat favor,1,1,1,2
49,Liberal,14_loop2,Somewhat favor,1,1,1,2
49,Liberal,15_loop2,Don't know enough to say,0,0,NA,2
49,Liberal,16_loop2,Somewhat oppose,-1,-1,0,2
49,Liberal,17_loop2,Somewhat favor,1,1,1,2
49,Liberal,18_loop2,Don't know enough to say,0,0,NA,2
49,Liberal,19_loop2,Somewhat favor,1,1,1,2
49,Liberal,20_loop2,Somewhat favor,1,1,1,2
49,Liberal,21_loop2,Don't know enough to say,0,0,NA,2
49,Liberal,22_loop2,Don't know enough to say,0,0,NA,2
49,Liberal,23_loop2,Don't know enough to say,0,0,NA,2
49,Liberal,24_loop2,Don't know enough to say,0,0,NA,2
49,Liberal,25_loop2,Somewhat oppose,-1,-1,0,2
49,Liberal,26_loop2,Somewhat favor,1,1,1,2
49,Liberal,27_loop2,Somewhat favor,1,1,1,2
49,Liberal,28_loop2,Don't know enough to say,0,0,NA,2
49,Liberal,29_loop2,Somewhat favor,1,1,1,2
49,Liberal,30_loop2,Somewhat favor,1,1,1,2
49,Liberal,31_loop2,Somewhat oppose,-1,-1,0,2
49,Liberal,32_loop2,Somewhat favor,1,1,1,2
49,Liberal,33_loop2,Don't know enough to say,0,0,NA,2
50,Moderate,1_loop2,Somewhat favor,1,1,1,2
50,Moderate,2_loop2,Somewhat oppose,-1,-1,0,2
50,Moderate,3_loop2,Somewhat oppose,-1,-1,0,2
50,Moderate,4_loop2,Somewhat favor,1,1,1,2
50,Moderate,5_loop2,Strongly favor,2,1,1,2
50,Moderate,6_loop2,Somewhat favor,1,1,1,2
50,Moderate,7_loop2,Somewhat oppose,-1,-1,0,2
50,Moderate,8_loop2,Strongly oppose,-2,-1,0,2
50,Moderate,9_loop2,Don't know enough to say,0,0,NA,2
50,Moderate,10_loop2,Somewhat favor,1,1,1,2
50,Moderate,11_loop2,Somewhat favor,1,1,1,2
50,Moderate,12_loop2,Somewhat favor,1,1,1,2
50,Moderate,13_loop2,Somewhat oppose,-1,-1,0,2
50,Moderate,14_loop2,Somewhat favor,1,1,1,2
50,Moderate,15_loop2,Strongly favor,2,1,1,2
50,Moderate,16_loop2,Don't know enough to say,0,0,NA,2
50,Moderate,17_loop2,Don't know enough to say,0,0,NA,2
50,Moderate,18_loop2,Somewhat oppose,-1,-1,0,2
